PROBLEM_KEY,seed,accuracy,precision,recall,f1,auc,aupr,outlier_ratio_ref,outlier_ratio_que,time_taken
ref_0_que_1,1400,0.6811865312667023,0.9734717416378316,0.41906653426017876,0.5859076709475877,0.8885366094744199,0.9102200812039438,0.05690072639225181,0.2316942811330839,525.8422080050004
ref_0_que_1,1500,0.7402458578300374,0.9546247818499127,0.5431976166832175,0.6924050632911393,0.8980840712236566,0.9164635912071288,0.04812348668280872,0.30625334045964725,373.9836742560001
ref_0_que_1,1600,0.6993586317477285,0.9743863393810032,0.45332671300893745,0.6187732971873942,0.8981645265548568,0.9201502022801371,0.048728813559322036,0.2504008551576697,494.8861609680025
ref_0_que_1,1700,0.6624799572421165,0.9094874591057798,0.4141012909632572,0.5690890481064483,0.8571090330648425,0.8663629345948168,0.0614406779661017,0.24505611972207375,522.0677075009953
ref_0_que_1,1800,0.6950828433992517,0.9551616266944735,0.4548162859980139,0.6162125798856374,0.8792644198940749,0.9016923174189286,0.07384987893462469,0.25628006413682525,421.5295727549965
ref_0_que_1,1900,0.636825227151256,0.9529737206085753,0.34210526315789475,0.5034709535988309,0.8661772109125012,0.8864032197117827,0.08353510895883777,0.19321218599679316,522.165221422998
ref_0_que_1,2000,0.6464457509353287,0.9516339869281045,0.3614697120158888,0.5239294710327456,0.8624866099341646,0.8842791826630827,0.0789951573849879,0.20443613041154463,440.65345384199463
ref_0_que_1,2100,0.6996258685195083,0.941468253968254,0.471201588877855,0.628060886829914,0.8406786177314355,0.8799343118752834,0.0423728813559322,0.26937466595403525,482.8904674660007
ref_0_que_1,2200,0.7047033671833244,0.9391304347826087,0.4826216484607746,0.6375860938012463,0.8571107571076538,0.8866532212907497,0.05357142857142857,0.2765900587920898,464.04134773800615
ref_0_que_1,2300,0.5913949759486905,0.856093979441997,0.2894736842105263,0.4326530612244898,0.7569573747655302,0.7702553729310313,0.06295399515738499,0.1819882415820417,537.1598354070011
ref_0_que_1,2400,0.8006413682522715,0.9295392953929539,0.6812313803376365,0.7862464183381089,0.8801028793813676,0.915993164185054,0.038135593220338986,0.39444147514698025,432.9991623399983
ref_0_que_3,0,0.7066881547139404,0.7866108786610879,0.37524950099800397,0.5081081081081081,0.782618546690403,0.7210636953720152,0.11652542372881355,0.1925866236905721,987.303866096001
ref_0_que_3,100,0.7034649476228848,0.8556149732620321,0.3193612774451098,0.46511627906976744,0.8508604412796029,0.7891913635709767,0.059019370460048425,0.1506849315068493,862.8412456310034
ref_0_que_3,200,0.6897663174858985,0.7589285714285714,0.3393213572854291,0.4689655172413793,0.7413605221988454,0.6566030206981069,0.12046004842615012,0.18049959709911362,950.0625572470017
ref_0_que_3,300,0.7252215954875101,0.773972602739726,0.45109780439121755,0.5699873896595208,0.8035820251389113,0.7308195946563425,0.07354721549636804,0.23529411764705882,867.7696922879986
