PROBLEM_KEY,seed,accuracy,precision,recall,f1,auc,aupr
ref_0_que_7,1900,0.6462000858737655,0.595360824742268,0.6625239005736138,0.6271493212669683,0.6978073319433868,0.6304718678109285
ref_0_que_7,2000,0.5225418634607127,0.47164948453608246,0.5248565965583174,0.4968325791855204,0.5275022391651975,0.45987941311463976
ref_0_que_7,2100,0.4547015886646629,0.40378006872852235,0.44933078393881454,0.4253393665158371,0.42703600100743805,0.3871776963139
ref_0_que_7,2200,0.6032632030914555,0.552405498281787,0.6147227533460803,0.5819004524886878,0.6353007187683027,0.5287996353486439
ref_0_que_7,2300,0.4950622584800343,0.44415807560137455,0.494263862332696,0.4678733031674208,0.5048110383020198,0.42219088240326363
ref_0_que_7,2400,0.6024044654358094,0.5515463917525774,0.6137667304015296,0.5809954751131222,0.645658627529586,0.5765202472766147
ref_0_que_1-7,0,0.7620043572984749,0.7374934634826564,0.7754765395894428,0.7560082194228536,0.8353065366320436,0.7912836340580967
ref_0_que_1-7,100,0.5572113289760349,0.5326825867177968,0.5601173020527859,0.5460555704458143,0.5966604134561182,0.5421041903842495
ref_0_que_1-7,200,0.5681917211328976,0.5436639358549765,0.5716642228739003,0.5573126060930939,0.590582397554372,0.5268676851041747
ref_0_que_1-7,300,0.7402178649237473,0.7157050723374586,0.7525659824046921,0.7336728312338069,0.8132356652613741,0.7902110969057161
ref_0_que_1-7,400,0.5932897603485838,0.5687641624542443,0.5980571847507331,0.5830429732868757,0.6497222231019173,0.6057565871165675
ref_0_que_1-7,500,0.5214814814814814,0.4969496252396723,0.5225439882697948,0.5094255338157777,0.546822175159892,0.49640787739061215
ref_0_que_1-7,600,0.7281917211328977,0.7036778804253094,0.7399193548387096,0.721343696953453,0.7837889267076544,0.7233034980661122
ref_0_que_1-7,700,0.7130283224400872,0.6885131601882517,0.7239736070381232,0.7057982667738766,0.7758270456116725,0.7083642881067764
ref_0_que_1-7,800,0.7132026143790849,0.6886874673174133,0.7241568914956011,0.7059769498793889,0.7701598591264516,0.7045827742623569
ref_0_que_1-7,900,0.7362091503267973,0.7116960083667422,0.7483504398826979,0.7295631198070223,0.8012606949937124,0.7408332429310519
ref_0_que_1-7,1000,0.7168627450980393,0.6923479170298065,0.7280058651026393,0.7097292950951487,0.7683091855020198,0.7074595976781718
ref_0_que_1-7,1100,0.7156427015250545,0.6911277671256755,0.7267228739002932,0.7084785133565621,0.7819831835063843,0.7335217152162804
ref_0_que_1-7,1200,0.7301089324618736,0.7055952588460868,0.7419354838709677,0.7233092111140892,0.8005141587319529,0.7710648323051388
ref_0_que_1-7,1300,0.67119825708061,0.6466794491894718,0.6799853372434017,0.6629143214509068,0.7153682053507002,0.6594667737602313
ref_0_que_1-7,1400,0.6338997821350763,0.6093777235488932,0.6407624633431085,0.6246761368712588,0.6854810847029373,0.6147052657865608
ref_0_que_1-7,1500,0.6070588235294118,0.5825344256580094,0.6125366568914956,0.5971589386223533,0.6464335932304301,0.6098374431398382
ref_0_que_1-7,1600,0.6884531590413944,0.6639358549764686,0.6981304985337243,0.6806039488966318,0.7675930697707504,0.7099743141116976
ref_0_que_1-7,1700,0.7341176470588235,0.7096043228168032,0.7461510263929618,0.7274189225408738,0.7953473427742743,0.7393412530219015
ref_0_que_1-7,1800,0.6562091503267974,0.6316890360815758,0.6642228739002932,0.6475475743768426,0.6970923179969198,0.628674558083856
ref_0_que_1-7,1900,0.7015250544662309,0.6770088896635872,0.7118768328445748,0.6940051818100599,0.7682593372453506,0.7260158257297424
ref_0_que_1-7,2000,0.6372113289760348,0.6126895590029632,0.6442448680351907,0.628071115875994,0.7018823944118308,0.6689650116630396
ref_0_que_1-7,2100,0.7165141612200435,0.6919993027714834,0.7276392961876833,0.709371928884124,0.7665560463712418,0.7134134760747417
ref_0_que_1-7,2200,0.6949019607843138,0.6703852187554471,0.7049120234604106,0.6872152238005896,0.7328885886286779,0.6761748922341342
ref_0_que_1-7,2300,0.5988671023965142,0.574341990587415,0.6039222873900293,0.5887608326632717,0.64619377652585,0.587825297489329
ref_0_que_1-7,2400,0.7362091503267973,0.7116960083667422,0.7483504398826979,0.7295631198070223,0.8191193125483865,0.7894317844601134
ref_0_que_1hr,0,0.5588131402331332,0.43745583038869257,0.5774253731343284,0.4977885002010454,0.5823857368925696,0.39801794337637286
ref_0_que_1hr,100,0.6040268456375839,0.4826855123674912,0.6371268656716418,0.5492561318858062,0.6563555340127107,0.4797307064462172
ref_0_que_1hr,200,0.5199576121511833,0.39858657243816253,0.5261194029850746,0.45355850422195415,0.5336009159715918,0.3714906786713454
ref_0_que_1hr,300,0.5446838572942423,0.423321554770318,0.558768656716418,0.4817048652995577,0.5783672244236464,0.442039280917467
ref_0_que_1hr,400,0.7764040974920523,0.6551236749116608,0.8647388059701493,0.7454764776839565,0.8642609861437553,0.7379940024352075
ref_0_que_1hr,500,0.5722359590250795,0.4508833922261484,0.5951492537313433,0.5130679533574588,0.623323653195082,0.487374601162877
ref_0_que_1hr,600,0.4196397032850583,0.29823321554770316,0.39365671641791045,0.3393646964213912,0.41013911398097636,0.30579847400502724
ref_0_que_1hr,700,0.6767926527728718,0.5554770318021202,0.7332089552238806,0.632086851628468,0.7563856032515083,0.6473053668928013
ref_0_que_1hr,800,0.39632638643588836,0.27491166077738516,0.3628731343283582,0.3128266988339365,0.35464572391029503,0.29413109457100883
ref_0_que_1hr,900,0.6591310490992582,0.537809187279152,0.7098880597014925,0.6119823080016084,0.7171171395721789,0.5853852994932125
ref_0_que_1hr,1000,0.6047333097845284,0.4833922261484099,0.6380597014925373,0.5500603136308806,0.6518504514098071,0.5075857836047545
ref_0_que_1hr,1100,0.5249028611797951,0.40353356890459363,0.5326492537313433,0.4591877764374749,0.5351754410155023,0.3872481003016187
ref_0_que_1hr,1200,0.7071706110914872,0.5858657243816254,0.773320895522388,0.6666666666666666,0.7846689838188251,0.6377369835383271
ref_0_que_1hr,1300,0.5383256799717414,0.4169611307420495,0.5503731343283582,0.4744672295938882,0.5534617277455813,0.37930660491860424
ref_0_que_1hr,1400,0.5524549629106322,0.43109540636042404,0.5690298507462687,0.49055086449537594,0.5990884831103154,0.4832593758644481
ref_0_que_1hr,1500,0.42175909572589193,0.3003533568904594,0.396455223880597,0.3417772416566144,0.38860937990547545,0.31661624216086587
ref_0_que_1hr,1600,0.6216884493111975,0.5003533568904593,0.6604477611940298,0.5693606755126659,0.6756181429407822,0.4815923886610448
ref_0_que_1hr,1700,0.3885552808194984,0.26713780918727914,0.35261194029850745,0.3039806996381182,0.33167961358641695,0.2881739438358406
ref_0_que_1hr,1800,0.5425644648534087,0.42120141342756184,0.5559701492537313,0.47929232006433453,0.5504365077681519,0.4219534644378873
ref_0_que_1hr,1900,0.6831508300953727,0.5618374558303887,0.7416044776119403,0.6393244873341375,0.7567669045336138,0.5915040210226381
ref_0_que_1hr,2000,0.39632638643588836,0.27491166077738516,0.3628731343283582,0.3128266988339365,0.3388087278219477,0.29360816772128406
ref_0_que_1hr,2100,0.5997880607559166,0.4784452296819788,0.6315298507462687,0.5444310414153599,0.634268962181701,0.47823191008639443
ref_0_que_1hr,2200,0.5319675026492405,0.4106007067137809,0.5419776119402985,0.4672295938882187,0.5446210003139504,0.38706849364396906
ref_0_que_1hr,2300,0.4811020840692335,0.3597173144876325,0.4748134328358209,0.4093285082428629,0.48497757799971153,0.3331809505569804
ref_0_que_1hr,2400,0.5008830801836807,0.3795053003533569,0.5009328358208955,0.43184559710494574,0.4965759781252917,0.34745051552175515
ref_0_que_4hr,0,0.6351351351351351,0.7533834586466165,0.6087484811664642,0.6733870967741935,0.6946887972748128,0.7453677507685126
ref_0_que_4hr,100,0.7822822822822822,0.9007518796992481,0.7278250303766707,0.8051075268817204,0.8984476268002205,0.9213430153121821
ref_0_que_4hr,200,0.7177177177177178,0.8360902255639098,0.675577156743621,0.7473118279569892,0.8047633484281713,0.7765778080038734
ref_0_que_4hr,300,0.7027027027027027,0.8210526315789474,0.6634264884568651,0.7338709677419355,0.7926532619411946,0.8291823559672078
ref_0_que_4hr,400,0.7792792792792793,0.8977443609022556,0.7253948967193196,0.8024193548387096,0.8915224620261777,0.8913812655115366
ref_0_que_4hr,500,0.6231231231231231,0.7413533834586467,0.5990279465370595,0.6626344086021505,0.6975736858061574,0.7399542377295083
ref_0_que_4hr,600,0.6336336336336337,0.7518796992481203,0.6075334143377886,0.6720430107526881,0.680224966400657,0.7743919845925226
ref_0_que_4hr,700,0.7927927927927928,0.9112781954887218,0.7363304981773997,0.8145161290322581,0.9022957362851421,0.9076774643344623
ref_0_que_4hr,800,0.7747747747747747,0.8932330827067669,0.7217496962332929,0.7983870967741935,0.888844063240767,0.9229301906121499
ref_0_que_4hr,900,0.3003003003003003,0.4180451127819549,0.3377885783718105,0.3736559139784946,0.24068826732425097,0.46646208887665913
ref_0_que_4hr,1000,0.7657657657657657,0.8842105263157894,0.7144592952612394,0.7903225806451613,0.873556660547568,0.9134092335710899
ref_0_que_4hr,1100,0.7702702702702703,0.8887218045112782,0.7181044957472661,0.7943548387096774,0.8644997577027835,0.8970254799992232
ref_0_que_4hr,1200,0.5690690690690691,0.687218045112782,0.5552855407047388,0.614247311827957,0.5996366735337438,0.6335579469666498
ref_0_que_4hr,1300,0.6096096096096096,0.7278195488721805,0.5880923450789793,0.6505376344086021,0.6228781089836168,0.6711593527081792
ref_0_que_4hr,1400,0.521021021021021,0.6390977443609023,0.5164034021871203,0.571236559139785,0.5118248203061777,0.6149091128467417
ref_0_que_4hr,1500,0.6531531531531531,0.7714285714285715,0.6233292831105711,0.6895161290322581,0.7137992442236583,0.7871577177782543
ref_0_que_4hr,1600,0.7627627627627628,0.881203007518797,0.7120291616038882,0.7876344086021505,0.8652397787575762,0.8666388401250981
ref_0_que_4hr,1700,0.39039039039039036,0.5082706766917293,0.4106925880923451,0.4543010752688172,0.3380081975235554,0.5087691798844779
ref_0_que_4hr,1800,0.3003003003003003,0.4180451127819549,0.3377885783718105,0.3736559139784946,0.208779036874533,0.45411328970554554
ref_0_que_4hr,1900,0.6441441441441441,0.762406015037594,0.6160388821385177,0.6814516129032258,0.7350581393960951,0.7628529670761193
ref_0_que_4hr,2000,0.539039039039039,0.6571428571428571,0.5309842041312273,0.5873655913978495,0.5438128271907607,0.5998081136930137
ref_0_que_4hr,2100,0.6801801801801802,0.7984962406015037,0.6452004860267315,0.7137096774193549,0.7592281819114983,0.8317391023539784
ref_0_que_4hr,2200,0.6036036036036037,0.7218045112781954,0.583232077764277,0.6451612903225806,0.6740780173164928,0.7288795502285321
ref_0_que_4hr,2300,0.7222222222222222,0.8406015037593985,0.6792223572296476,0.7513440860215054,0.8254433561625849,0.8457514589699491
ref_0_que_4hr,2400,0.7672672672672672,0.8857142857142857,0.715674362089915,0.7916666666666666,0.8746046258477418,0.8604892190286431
