PROBLEM_KEY,accuracy,accuracyx,accuracy1,max(accuracy. accuracyx. accuracy1),precision,precisionx,precision1,max(precision. precisionx. precision1),recall,recallx,recall1,max(recall1. recallx. recall),f1,f1x,f11,max(f1. f1x. f11),auc,aucx,auc1,max(auc. aucx. auc1),aupr,auprx,aupr1,max(aupr. auprx. aupr1),time_taken
ref_0_que_4hr,0.8581081081081081,0.14189189189189189,0.6171171171171171,0.8581081081081081,0.8865853658536585,0.1875,0.6386182462356067,0.8865853658536585,0.8833535844471446,0.1166464155528554,0.8760631834750912,0.8833535844471446,0.8849665246500305,0.14382022471910114,0.7387295081967213,0.8849665246500305,0.9241382932249879,0.07586170677501211,0.5275848816085671,0.9241382932249879,0.9472147976898625,0.4168580433352438,0.6388850748279706,0.9472147976898625,24.87680867803283
ref_0_que_4hr,0.7357357357357357,0.26426426426426425,0.6171171171171171,0.7357357357357357,0.795483061480552,0.3532710280373832,0.6250999200639489,0.795483061480552,0.7703523693803159,0.22964763061968407,0.9501822600243013,0.9501822600243013,0.782716049382716,0.27835051546391754,0.7540983606557377,0.782716049382716,0.7920397606151247,0.2079602393848754,0.5281124450056934,0.7920397606151247,0.8157473755575368,0.4509901320602678,0.644848508322456,0.8157473755575368,22.699991153087467
ref_0_que_4hr,0.8168168168168168,0.1831831831831832,0.6336336336336337,0.8168168168168168,0.842603550295858,0.22792607802874743,0.6418289585097375,0.842603550295858,0.8651275820170109,0.13487241798298907,0.9210206561360875,0.9210206561360875,0.8537170263788969,0.16946564885496182,0.7564870259481038,0.8537170263788969,0.8705774790108545,0.12942252098914556,0.6067814574595316,0.8705774790108545,0.8952136674332407,0.4293464688040155,0.6908537170124014,0.8952136674332407,22.949818624882028
ref_0_que_4hr,0.7657657657657657,0.23423423423423423,0.53003003003003,0.7657657657657657,0.7507360157016683,0.1853035143769968,0.5926622765757291,0.7507360157016683,0.9295261239368166,0.07047387606318348,0.7654921020656136,0.9295261239368166,0.8306188925081434,0.10211267605633803,0.6680805938494168,0.8306188925081434,0.8280119453721232,0.1719880546278768,0.43139885463838035,0.8280119453721232,0.8617551930299059,0.44039066323754394,0.5755230953644122,0.8617551930299059,32.97163909091614
ref_0_que_4hr,0.5247747747747747,0.4752252252252252,0.5292792792792793,0.5292792792792793,0.6308539944903582,0.6023102310231023,0.608167770419426,0.6308539944903582,0.5565006075334143,0.44349939246658565,0.669501822600243,0.669501822600243,0.591349257585539,0.5108467459762072,0.6373626373626373,0.6373626373626373,0.512354770867997,0.487645229132003,0.4693523860904688,0.512354770867997,0.5962134115857323,0.5726283365312163,0.6008346351586499,0.6008346351586499,30.525732154026628
ref_0_que_4hr,0.8821321321321322,0.11786786786786786,0.44594594594594594,0.8821321321321322,0.8845265588914549,0.1223175965665236,0.5704809286898839,0.8845265588914549,0.9307411907654921,0.0692588092345079,0.41798298906439857,0.9307411907654921,0.9070455891059799,0.08844065166795965,0.48246844319775595,0.9070455891059799,0.9371865354362663,0.0628134645637337,0.4455857744081622,0.9371865354362663,0.9474638314435917,0.4146509941840123,0.5810706513751256,0.9474638314435917,27.301336867036298
ref_0_que_4hr,0.8430930930930931,0.1569069069069069,0.5968468468468469,0.8430930930930931,0.8358862144420132,0.14114832535885166,0.6341463414634146,0.8358862144420132,0.928311057108141,0.07168894289185905,0.8213851761846902,0.928311057108141,0.8796776050662061,0.09508460918614021,0.7157226045526733,0.8796776050662061,0.8980943264256743,0.10190567357432556,0.5289837601185944,0.8980943264256743,0.915429165990744,0.4226881730161739,0.6254640113971142,0.915429165990744,24.79231849894859
ref_0_que_4hr,0.6486486486486487,0.35135135135135137,0.5555555555555556,0.6486486486486487,0.7448275862068966,0.46622734761120266,0.6376638855780691,0.7448275862068966,0.6561360874848117,0.34386391251518833,0.6500607533414338,0.6561360874848117,0.6976744186046512,0.3958041958041958,0.6438026474127557,0.6976744186046512,0.708455576058648,0.29154442394135216,0.5506257952242383,0.708455576058648,0.7549527798774853,0.48108832672981594,0.6486313450294532,0.7549527798774853,29.57148128305562
ref_0_que_4hr,0.8678678678678678,0.13213213213213212,0.5848348348348348,0.8678678678678678,0.870561282932417,0.13725490196078433,0.6283269961977186,0.870561282932417,0.9234507897934386,0.07654921020656136,0.8031591737545565,0.9234507897934386,0.8962264150943396,0.09828393135725429,0.7050666666666666,0.8962264150943396,0.9174446834261543,0.08255531657384574,0.530375477134543,0.9174446834261543,0.935627011681726,0.41843177469603765,0.6436945517845813,0.935627011681726,24.048714163945988
ref_0_que_4hr,0.39414414414414417,0.6058558558558559,0.4271771771771772,0.6058558558558559,0.5177777777777778,0.6689342403628118,0.5515463917525774,0.6689342403628118,0.28311057108140947,0.7168894289185905,0.39003645200486026,0.7168894289185905,0.36606441476826396,0.6920821114369502,0.45693950177935944,0.6920821114369502,0.4207879075785318,0.5792120924214683,0.4202818286636414,0.5792120924214683,0.5394395853469696,0.6376066009750659,0.562334832280319,0.6376066009750659,36.96524304011837
ref_0_que_4hr,0.4602102102102102,0.5397897897897898,0.5487987987987988,0.5487987987987988,0.5773809523809523,0.6590909090909091,0.6123481781376519,0.6590909090909091,0.47144592952612396,0.528554070473876,0.7351154313487241,0.7351154313487241,0.5190635451505017,0.5866486850977748,0.6681391496410822,0.6681391496410822,0.43138214448553014,0.5686178555144697,0.48701263048839005,0.5686178555144697,0.5467299850868726,0.6307026684341225,0.607712224072497,0.6307026684341225,29.98331383499317
ref_0_que_4hr,0.8581081081081081,0.14189189189189189,0.5758258258258259,0.8581081081081081,0.8522222222222222,0.12962962962962962,0.6123693379790941,0.8522222222222222,0.9319562575941677,0.06804374240583232,0.8541919805589308,0.9319562575941677,0.8903076030179918,0.08924302788844622,0.7133434804667681,0.8903076030179918,0.9135870252824613,0.08641297471753873,0.4656642166399702,0.9135870252824613,0.9365191312139067,0.4194072240319597,0.5952896518268439,0.9365191312139067,28.005400752881542
ref_0_que_4hr,0.8303303303303303,0.16966966966966968,0.5690690690690691,0.8303303303303303,0.8708074534161491,0.2314990512333966,0.6110615521855486,0.8708074534161491,0.8517618469015796,0.14823815309842042,0.8323207776427703,0.8517618469015796,0.8611793611793612,0.18074074074074073,0.7047325102880658,0.8611793611793612,0.907182262411466,0.09281773758853398,0.48006836839680406,0.907182262411466,0.9354640251473585,0.42019328159749403,0.6134018033792681,0.9354640251473585,25.002466732868925
ref_0_que_1,0.8372528059861037,0.1627471940138963,0.5988776055585249,0.8372528059861037,0.8820010875475802,0.20599054125065686,0.7164556962025317,0.8820010875475802,0.8053624627606752,0.19463753723932473,0.4215491559086395,0.8053624627606752,0.8419413444069557,0.20015317845289762,0.5307908721475461,0.8419413444069557,0.9179990644194344,0.08200093558056568,0.6380168105667734,0.9179990644194344,0.9292207526667803,0.3471198406942464,0.7185932604999001,0.9292207526667803,43.297088847029954
ref_0_que_1,0.8083912346338856,0.19160876536611438,0.5702832709780866,0.8083912346338856,0.827029752899647,0.21262080727686186,0.7216157205240175,0.827029752899647,0.814299900695134,0.18570009930486595,0.3282025819265144,0.814299900695134,0.8206154615961971,0.19825072886297376,0.45119453924914676,0.8206154615961971,0.886572062690794,0.11342793730920595,0.6278127758468498,0.886572062690794,0.8916370985616613,0.3534424164131952,0.6867809030963159,0.8916370985616613,68.49412550684065
ref_0_que_1,0.7891501870657402,0.21084981293425975,0.6020844468198824,0.7891501870657402,0.7553147144643602,0.15040953090096798,0.7565982404692082,0.7565982404692082,0.8997020854021847,0.1002979145978153,0.3843098311817279,0.8997020854021847,0.8212100611828688,0.12034554661900507,0.509713533091867,0.8212100611828688,0.8691753213615799,0.13082467863841996,0.652650198609732,0.8691753213615799,0.8664778347152591,0.3579488078994009,0.7303429522605007,0.8664778347152591,53.178820790024474
ref_0_que_1,0.8281667557455906,0.1718332442544094,0.5988776055585249,0.8281667557455906,0.8485002541942044,0.19436619718309858,0.7497565725413826,0.8485002541942044,0.8286991062562066,0.17130089374379345,0.38232373386295926,0.8286991062562066,0.8384827932680231,0.18210609659540775,0.506412364353831,0.8384827932680231,0.9001328087645739,0.09986719123542609,0.6601012243002684,0.9001328087645739,0.9108637128127156,0.350414868620407,0.7280391985735561,0.9108637128127156,58.058497584890574
ref_0_que_1,0.7525387493319081,0.24746125066809194,0.585515766969535,0.7525387493319081,0.7394366197183099,0.2272108843537415,0.7232401157184185,0.7394366197183099,0.8341608738828202,0.16583912611717974,0.3723932472691162,0.8341608738828202,0.7839477368175455,0.19173363949483352,0.4916420845624385,0.7839477368175455,0.8243668740115487,0.1756331259884512,0.6241465988083417,0.8243668740115487,0.819294086526059,0.3689067760546879,0.702186580169863,0.819294086526059,68.2503065080382
ref_0_que_1,0.8129342597541421,0.18706574024585784,0.5844468198824159,0.8129342597541421,0.8443396226415094,0.2197382769901854,0.7297297297297297,0.8443396226415094,0.7999006951340616,0.20009930486593844,0.36196623634558095,0.7999006951340616,0.8215196328403875,0.20945945945945946,0.4839030866246266,0.8215196328403875,0.8953830708190813,0.10461692918091875,0.6185941752638935,0.8953830708190813,0.9098091077020143,0.35128315378031344,0.6980647581484233,0.9098091077020143,57.85159462620504
ref_0_que_1,0.8335114911811865,0.16648850881881347,0.6544628540887226,0.8335114911811865,0.8468827930174564,0.18192285549798504,0.718882817243473,0.8468827930174564,0.843098311817279,0.15690168818272096,0.5878848063555114,0.843098311817279,0.8449863150037322,0.16848840309250868,0.64681780934171,0.8449863150037322,0.9109250294236639,0.08907497057633601,0.7219259741991246,0.9109250294236639,0.9190846957046783,0.34846156955625046,0.7647186760854506,0.9190846957046783,50.40307328500785
ref_0_que_1,0.82896846606093,0.17103153393907003,0.619722073757349,0.82896846606093,0.8570686070686071,0.20077007700770078,0.6942800788954635,0.8570686070686071,0.8187686196623635,0.18123138033763656,0.5243296921549155,0.8187686196623635,0.8374809547993906,0.19050104384133612,0.5974540311173975,0.8374809547993906,0.9073246533524586,0.09267534664754129,0.6686648322851153,0.9073246533524586,0.9195696330463375,0.3490609501226246,0.7316953258336519,0.9195696330463375,55.55125578283332
